,name,place_id,formatted_address,types,user_ratings_total,rating,lat,long,latlong
732,Asrama Polisi Alai Blok G nomor 5,ChIJLaI6_q251C8RroKv6bGKdmw,"Asrama Polisi alai Blok G nomor 5, Alai Parak Kopi, Kec. Padang Utara, Kota Padang, Sumatera Barat 25139, Indonesia","point_of_interest,establishment",0,0.0,-0.9235213999999999,100.3659129,"-0.9235214,100.3659129"
733,Satpol PP Kota Padang,ChIJsajQhzi51C8RHykQ1XJhwhw,"3937+HFJ, Tim., Sawahan, Kec. Padang Tim., Kota Padang, Sumatera Barat, Indonesia","local_government_office,point_of_interest,establishment",16,2.4,-0.9460291999999999,100.3636326,"-0.9460292,100.3636326"
734,Intelkam Polda SUMBAR,ChIJ6ZNEeNa41C8RCRxVKHDhIZA,"39F4+95H, Unnamed Road, Flamboyan Baru, Kec. Padang Bar., Kota Padang, Sumatera Barat, Indonesia","police,point_of_interest,establishment",6,4.0,-0.9265557000000001,100.3555026,"-0.9265557,100.3555026"
735,Poslantas Rumah Potong,ChIJtzb6RUK51C8RM-Auqf09I9g,"Jl. Sawahan Dalam No.23, Sawahan, Kec. Padang Tim., Kota Padang, Sumatera Barat 25121, Indonesia","police,point_of_interest,establishment",0,0.0,-0.9466594,100.3665501,"-0.9466594,100.3665501"
736,asrama polisi marapalam,ChIJW7Nwmfa51C8RWUBsXnKSlFI,"29XP+4P8, Kubu Marapalam, Padang Timur, Padang City, West Sumatra 25143, Indonesia","point_of_interest,establishment",2,5.0,-0.9522092999999998,100.3867925,"-0.9522093,100.3867925"
737,Ditlantas Polda Sumbar,ChIJ-w2yV1a51C8RJ5CzPhLWkfw,"Jl. Nipah No.18, Berok Nipah, Kec. Padang Bar., Kota Padang, Sumatera Barat, Indonesia","police,point_of_interest,establishment",54,2.3,-0.9637049999999999,100.357679,"-0.963705,100.357679"
738,Poslantas Koto Marapak,ChIJayKH_ju51C8RCvkc_BT2Fug,"Jl. Pemuda No.51, Olo, Kec. Padang Bar., Kota Padang, Sumatera Barat, Indonesia","police,point_of_interest,establishment",0,0.0,-0.9462301999999999,100.3544556,"-0.9462302,100.3544556"
739,Asrama Polisi Alai Blok PA 1 Nomor 2,ChIJkzZ7h-y51C8RoiFn3_ISh_0,"39F8+X7Q, Jl. KH. Ahmad Dahlan, Alai Parak Kopi, Kec. Padang Utara, Kota Padang, Sumatera Barat 25173, Indonesia","point_of_interest,establishment",0,0.0,-0.9250651,100.3657453,"-0.9250651,100.3657453"
740,Asrama Polisi Alai Blok C17,ChIJ0YDmwQy51C8RKkLb0B7RxKk,"39G8+93H, Jl. Alai Tim., Alai Parak Kopi, Kec. Padang Utara, Kota Padang, Sumatera Barat, Indonesia","point_of_interest,establishment",0,0.0,-0.9240573,100.3652367,"-0.9240573,100.3652367"
741,Polsek Padang Ganting,ChIJ0zvceIDWKi4R4MdIVMDWLkI,"CPW6+GRX, Atar, Kec. Padang Ganting, Kabupaten Tanah Datar, Sumatera Barat 27281, Indonesia","police,point_of_interest,establishment",1,4.0,-0.5536401,100.7121054,"-0.5536401,100.7121054"
742,Pos Kamling Rw. V,ChIJo7amTEi51C8RCFkH8I1OvEc,"3925+G74, Jl. Kp. Jawa Dalam, Kp. Jao, Kec. Padang Bar., Kota Padang, Sumatera Barat, Indonesia","police,point_of_interest,establishment",0,0.0,-0.9487492,100.3582143,"-0.9487492,100.3582143"
743,Pos SIM Keliling Polda Sumbar,ChIJXTq0FaS41C8RKfYWK2Dt5uU,"4938+95J, Surau Gadang, Padang, Padang City, West Sumatra 25173, Indonesia","local_government_office,point_of_interest,establishment",28,4.2,-0.8965430999999999,100.365386,"-0.8965431,100.365386"
744,Asrama polisi alai Blok B24,ChIJ4-4ydHm51C8RhjYuycGwq5A,"Alai Parak Kopi, Padang Utara, Padang City, West Sumatra 25173, Indonesia","point_of_interest,establishment",0,0.0,-0.9244218999999999,100.3660043,"-0.9244219,100.3660043"
745,Asrama polisi alai blok E.1,ChIJkycM8QS51C8Rul8fMYXQgpM,"39G8+CGR, Alai Parak Kopi, Padang Utara, Padang City, West Sumatra 25173, Indonesia","point_of_interest,establishment",0,0.0,-0.9238174000000001,100.3663472,"-0.9238174,100.3663472"
746,Asrama Polisi Blok PA2,ChIJnYWC99651C8RFAfzv78Z2Nc,"39F8+X8F, Jl. KH. Ahmad Dahlan, Alai Parak Kopi, Kec. Padang Utara, Kota Padang, Sumatera Barat 25173, Indonesia","point_of_interest,establishment",0,0.0,-0.9250548000000001,100.365808,"-0.9250548,100.365808"
787,Polsek Banjarsari,ChIJU9s9GYgWei4RlZ9PnSD2WbQ,"Jl. Kartini No.65, Timuran, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57131, Indonesia","police,point_of_interest,establishment",35,4.5,-7.5668788,110.8209471,"-7.5668788,110.8209471"
788,Polsek Serengan,ChIJq6qqenAWei4Rv5AEFd3yDW4,"Jl. Veteran No.146, Kratonan, Kec. Serengan, Kota Surakarta, Jawa Tengah 57153, Indonesia","police,point_of_interest,establishment",14,4.4,-7.581611999999999,110.8192054,"-7.581612,110.8192054"
789,Polantas Surakarta,ChIJ5a9eOyoUei4RsUViV-i3weM,"CRP4+885, Purwosari, Laweyan, Surakarta City, Central Java 57142, Indonesia","police,point_of_interest,establishment",9,4.0,-7.564241099999999,110.8058596,"-7.5642411,110.8058596"
790,Polsek Laweyan,ChIJPdacBX8Wei4RiZw5i987KzA,"Jl. Dr. Rajiman No.343, Panularan, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57149, Indonesia","police,point_of_interest,establishment",39,4.4,-7.5717262,110.8098209,"-7.5717262,110.8098209"
791,Pos Polisi Terminal Tirtonadi Surakarta,ChIJo4jv6JkWei4Rkfn2gnsVaVs,"Jl. Tirtonadi No.12, Gilingan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57134, Indonesia","police,point_of_interest,establishment",3,3.0,-7.552336099999999,110.8182723,"-7.5523361,110.8182723"
792,Pos Polisi Gladag,ChIJEwGgyGAWei4RRWjEE1_4hkg,"Jl. Insinyur H. Juanda No.26, Purwodiningratan, Kec. Jebres, Kota Surakarta, Jawa Tengah 57121, Indonesia","police,point_of_interest,establishment",3,4.0,-7.572194199999998,110.8297244,"-7.5721942,110.8297244"
793,Polsek Pasarkliwon,ChIJtSXUpGcWei4RhBvo0Uw3vYs,"Jl. Alun Alun Utara No.3, Gajahan, Kec. Ps. Kliwon, Kota Surakarta, Jawa Tengah 57155, Indonesia","point_of_interest,establishment",24,3.9,-7.576032400000001,110.8291132,"-7.5760324,110.8291132"
794,Polsek Jebres,ChIJC7VKnPAWei4Rug97EK6v6vM,"Jl. Kolonel Sutarto, Jebres, Surakarta, Kota Surakarta, Jawa Tengah 57126, Indonesia","police,point_of_interest,establishment",40,3.2,-7.5599067,110.8410959,"-7.5599067,110.8410959"
795,Polresta Surakarta,ChIJxRTb3CsUei4RkuitVNRSRio,"CRP4+J88, Slamet Riyadi St No.328, Purwosari, Laweyan, Surakarta City, Central Java 57142, Indonesia","police,point_of_interest,establishment",21,3.8,-7.564799000000001,110.8050136,"-7.564799,110.8050136"
796,Kantor Satpol PP Kota Surakarta,ChIJjWIYeIoWei4R6vqmbH3A9m8,"CRVX+J6X, Jl. Tentara Pelajar &, Jl. Pedaringan, Jebres, Surakarta City, Central Java 57126, Indonesia","point_of_interest,establishment",32,3.3,-7.555878399999998,110.8481549,"-7.5558784,110.8481549"
797,POSPAM FAROKA,ChIJr8_QJTgUei4RhW0giJ9n0AQ,"CQRP+789, Jl. Slamet Riyadi, Pajang, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57146, Indonesia","police,point_of_interest,establishment",3,4.7,-7.559339700000001,110.785859,"-7.5593397,110.785859"
798,Pos Polisi Sriwedari,ChIJk6uxNFoXei4RT2zjIXWnU7g,"CRM6+8FJ, Sriwedari, Laweyan, Surakarta City, Central Java 57141, Indonesia","police,point_of_interest,establishment",0,0.0,-7.566653499999999,110.8111286,"-7.5666535,110.8111286"
799,"Polsektabes Banjarsari Polisi Masyarakat ""POLMAS""",ChIJ35oAwYQWei4RxLOP0t2EsuE,"Kantor Kelurahan, Jl. R. M. Said No.157, Mangkubumen, Banjarsari, Surakarta City, Central Java 57139, Indonesia","point_of_interest,establishment",0,0.0,-7.5592419,110.8152776,"-7.5592419,110.8152776"
800,Pos Polisi Panggung,ChIJA-quhAgXei4RHRbMEuAIM_E,"CRRP+4WH, Jebres, Surakarta City, Central Java 57126, Indonesia","police,point_of_interest,establishment",0,0.0,-7.5596972,110.8373647,"-7.5596972,110.8373647"
801,Kantor Staf Samapta Polresta Surakarta,ChIJNxuO2lUVei4RmHiqZtuABvw,"CRP4+277, Slamet Riyadi St, Purwosari, Laweyan, Surakarta City, Central Java 57142, Indonesia","police,point_of_interest,establishment",0,0.0,-7.5649479,110.8056775,"-7.5649479,110.8056775"
802,Mabes TLC,ChIJb_aOFnwWei4R7nMw2dzqS10,"Jl. Dr. Rajiman No.289, Panularan, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57149, Indonesia","police,point_of_interest,establishment",0,0.0,-7.572433500000001,110.8144477,"-7.5724335,110.8144477"
803,Detasemen Polisi Militer IV/4 Ska Pomdam IV/Diponegoro,ChIJMSV2JYsWei4RG4A27vzy_t4,"CRJJ+J2R, Jl. Arifin, Kepatihan Wetan, Kec. Jebres, Kota Surakarta, Jawa Tengah 57129, Indonesia","point_of_interest,establishment",4,5.0,-7.5683864,110.8300027,"-7.5683864,110.8300027"
804,RESMOB POLRESTA SURAKARTA,ChIJ8yqRDxkVei4Rj3oeoBCLS7s,"Jl. Kepodhang No.5a, Manahan, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57139, Indonesia","police,point_of_interest,establishment",16,4.9,-7.553368099999999,110.8017009,"-7.5533681,110.8017009"
805,Pos Polisi Perempatan Manahan,ChIJg_TbP-wVei4R9n-NCnSE5TA,"CQWX+7PV, Jl. Raya Solo, Kerten, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57143, Indonesia","police,point_of_interest,establishment",0,0.0,-7.5542704,110.7993615,"-7.5542704,110.7993615"
806,KANTOR BPKB SATLANTAS POLRESTA SURAKARTA,ChIJRQO8Y1wVei4RRs3P1VMK-zw,"Jl. Dahlia No.20, Purwosari, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57142, Indonesia","police,point_of_interest,establishment",3,1.0,-7.563367599999999,110.8052317,"-7.5633676,110.8052317"
807,Pos Polisi Fajar Indah,ChIJiXISPz4Uei4RtJymx3XHiUE,"Jajar, Laweyan, Surakarta City, Central Java, Indonesia","police,point_of_interest,establishment",0,0.0,-7.5503082,110.788157,"-7.5503082,110.788157"
808,Markas Brimob Batalyon C Pelopor Surakarta,ChIJVciL_o0Wei4R8mjwiwOFOOM,"CRW2+3XR, Gilingan, Banjarsari, Surakarta City, Central Java 57134, Indonesia","police,point_of_interest,establishment",5,4.8,-7.554748500000001,110.8023935,"-7.5547485,110.8023935"
809,Satpas SIM Satlantas Polresta Surakarta,ChIJQ_EVgykUei4RpGoQKDcj5GY,"CRP3+PXW, Purwosari, Laweyan, Surakarta City, Central Java 57142, Indonesia","local_government_office,point_of_interest,establishment",641,4.3,-7.563130900000001,110.8049856,"-7.5631309,110.8049856"
810,Pos Polisi Grogol,ChIJN6KDMfg9ei4RhwlUaKag67k,"9RQ9+CCH, Dusun II, Langenharjo, Grogol, Sukoharjo Regency, Central Java 57552, Indonesia","point_of_interest,establishment",2,4.5,-7.6114446,110.8186147,"-7.6114446,110.8186147"
811,Denpom IV/4 Surakarta,ChIJp65ePWAWei4RC255YL6kAtg,"CRJH+MRV, Jl. Arifin, Kp. Baru, Kec. Ps. Kliwon, Kota Surakarta, Jawa Tengah 57133, Indonesia","point_of_interest,establishment",14,4.8,-7.5682795,110.8296297,"-7.5682795,110.8296297"
812,"Balai Kemitraan Polisi Masyarakat ""BKPM""",ChIJSdenwYQWei4R3oaT-vQFFHA,"Kantor Kelurahan, Jl. R. M. Said No.157, Mangkubumen, Banjarsari, Surakarta City, Central Java 57139, Indonesia","point_of_interest,establishment",0,0.0,-7.5592419,110.8152776,"-7.5592419,110.8152776"
813,Pos Kamling FKPM RW 08,ChIJh64fN48Vei4Rm6cBQB1Ge1w,"CQPP+3CX, Pajang, Laweyan, Surakarta City, Central Java 57146, Indonesia","police,point_of_interest,establishment",1,5.0,-7.5647627,110.7860611,"-7.5647627,110.7860611"
814,warung bu eko polisi,ChIJZ90q6-UXei4R_O97qjA9dAk,"Ngoresan RT.02/RW.22, No. 89, Jebres, Kec. Jebres, Kota Surakarta, Jawa Tengah 57126, Indonesia","restaurant,food,point_of_interest,establishment",6,5.0,-7.5521151,110.8609431,"-7.5521151,110.8609431"
815,Polsek Tawangsari,ChIJtS5Sp5w5ei4RABWjxHP_OfU,"7Q5W+WXM, Jl. Yos Sudarso No.33, Satu, Lorog, Kec. Tawangsari, Kabupaten Sukoharjo, Jawa Tengah 57561, Indonesia","police,point_of_interest,establishment",14,4.6,-7.738001099999999,110.7958836,"-7.7380011,110.7958836"
816,Polsek Sukoharjo Kota,ChIJOwxMpww8ei4RxYFkHSiOqcM,"8R5H+6JX, Jl. Kh Samanhudi, Pangin, Jetis, Kec. Sukoharjo, Kabupaten Sukoharjo, Jawa Tengah 57511, Indonesia","police,point_of_interest,establishment",14,4.2,-7.6918842,110.8291063,"-7.6918842,110.8291063"
817,Aspol Kadipiro,ChIJh8rNlMkWei4RvhelFJwCOOg,"FR8M+J3P, Kadipiro, Banjarsari, Surakarta City, Central Java 57136, Indonesia","point_of_interest,establishment",34,4.5,-7.533406500000001,110.8326756,"-7.5334065,110.8326756"
818,Polrestabes Surakarta,ChIJU8Yi3JEWei4RN49Rg2aj9rs,"CRRG+V7G, Gilingan, Banjarsari, Surakarta City, Central Java 57134, Indonesia","police,point_of_interest,establishment",1,5.0,-7.5578297,110.8257143,"-7.5578297,110.8257143"
819,Heri polisi,ChIJ_5kZYhoXei4RYyWZ5r3UIkU,"Jl. Tegal Mulyo No.001/004, Mojosongo, Kec. Jebres, Kota Surakarta, Jawa Tengah 57127, Indonesia","clothing_store,store,point_of_interest,establishment",0,0.0,-7.5486188,110.8363113,"-7.5486188,110.8363113"
873,Pakualaman Police Station,ChIJpWluSoBXei4R2v86eUNwSdU,"Jl. Purwanggan No.53, Purwokinanti, Pakualaman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55262, Indonesia","police,point_of_interest,establishment",17,3.9,-7.7978432,110.3765788,"-7.7978432,110.3765788"
874,Umbulharjo Police Station,ChIJBSJnKqBXei4R5817laC9qJA,"Jl. Menteri Supeno No.105, Pandeyan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55161, Indonesia","police,point_of_interest,establishment",33,3.9,-7.816848200000001,110.3858142,"-7.8168482,110.3858142"
875,Tegalrejo Police Station,ChIJNyIHyjhYei4R1QbIJhRph-8,"Magelang St No.184, Karangwaru, Tegalrejo, Yogyakarta City, Special Region of Yogyakarta 55281, Indonesia","police,point_of_interest,establishment",33,4.4,-7.7722103,110.3615107,"-7.7722103,110.3615107"
876,Polsek Gondomanan,ChIJo6T--4RXei4Rtq3b3fizacU,"Jl. Lobaningratan No.1, Prawirodirjan, Kec. Gondomanan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55122, Indonesia","police,point_of_interest,establishment",23,4.3,-7.803827499999999,110.3701109,"-7.8038275,110.3701109"
877,Gedongtengen Police Station,ChIJv-Gb_CVYei4RJkzjbzm3qoo,"Jl. Ps. Kembang No.12, Pringgokusuman, Gedong Tengen, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55271, Indonesia","police,point_of_interest,establishment",24,4.3,-7.7894833,110.3612428,"-7.7894833,110.3612428"
878,Mergangsan Police Station,ChIJ34knkKFXei4RpEHSomD_vHs,"Jl. Sisingamangaraja No.55A, Brontokusuman, Kec. Mergangsan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55153, Indonesia","police,point_of_interest,establishment",21,3.9,-7.8180832,110.37326,"-7.8180832,110.37326"
879,Pos Polisi Lalu Lintas XXI,ChIJ5eE5Kc1Zei4RywOGcq1U-jk,"Jl. Urip Sumoharjo No.108, Klitren, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55222, Indonesia","police,point_of_interest,establishment",4,4.5,-7.7833164,110.3876202,"-7.7833164,110.3876202"
880,Unit Laka Lantas Polresta Yogyakarta,ChIJ50pkrTNYei4R3kDP9DMiQkQ,"698F+XW5, Jl. Cik Di Tiro, Terban, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55223, Indonesia","police,point_of_interest,establishment",1,5.0,-7.7826054,110.3748486,"-7.7826054,110.3748486"
881,Pos Polisi Lalu Lintas,ChIJFWlSmuJWei4R2p6wXy98KSo,"Jl. Imogiri Tim. No.250 B, Nglebeng, Giwangan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55163, Indonesia","police,point_of_interest,establishment",1,4.0,-7.835666600000001,110.3911464,"-7.8356666,110.3911464"
882,POS Polisi Jl Pasar Kembang,ChIJk0KJ8SVYei4RAkQj5b-ewvo,"Komp. Ps. Kembang, Jl. Ps. Kembang No.3 A, Sosromenduran, Gedong Tengen, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55271, Indonesia","police,point_of_interest,establishment",0,0.0,-7.789780800000001,110.3659224,"-7.7897808,110.3659224"
883,Pos Polisi,ChIJ9cubUiJYei4Rg5Vyql550GA,"Jl. Jlagran Lor No.125, Pringgokusuman, Gedong Tengen, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55272, Indonesia","police,point_of_interest,establishment",1,5.0,-7.7894838,110.3579693,"-7.7894838,110.3579693"
884,Pos Polisi Lalu Lintas Km 0,ChIJYwUSNI9Xei4RAwi1Xj0YukQ,"Jl. Panembahan Senopati No.2, Prawirodirjan, Kec. Gondomanan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55121, Indonesia","police,point_of_interest,establishment",13,4.3,-7.801623599999998,110.3648259,"-7.8016236,110.3648259"
885,Kotagede Police Station,ChIJg5oeExZXei4RPCIS1ZT-JYQ,"59GW+846, Jalan Nyi Pembayun No. 34, Kotagede, Jl. Nyi Pembayun, Prenggan, Yogyakarta, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55172, Indonesia","police,point_of_interest,establishment",24,3.6,-7.8226272,110.398976,"-7.8226272,110.398976"
886,Kepolisian Kota Besar Yogyakarta Satuan Lalulintas,ChIJZWhQqjNYei4R97bJ3835Qfg,"Jl. Jend. Sudirman No.1, Terban, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55223, Indonesia","police,point_of_interest,establishment",1,5.0,-7.7824081,110.3755073,"-7.7824081,110.3755073"
887,Pos Polisi Simpang BPK,ChIJ74rzlxhYei4RckTOe7siWC0,"Jl. Pembela Tanah Air No.3, Tegalrejo, Kec. Tegalrejo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55244, Indonesia","police,point_of_interest,establishment",2,5.0,-7.790387000000001,110.354127,"-7.790387,110.354127"
888,Pos Polisi Pojok Beteng Wetan,ChIJ_YmWRZhXei4R797buJG7XYg,"Jl. Brigjen Katamso No.304B, Keparakan, Kec. Mergangsan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55131, Indonesia","police,point_of_interest,establishment",5,4.4,-7.8142826,110.3685455,"-7.8142826,110.3685455"
889,Pos Polisi Jetis,ChIJyU0dPDarGgURYE_rbRLyB4I,"69C9+Q2P, Jalan Magelang, Cokrodiningratan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia","police,point_of_interest,establishment",6,4.2,-7.7780435,110.3675657,"-7.7780435,110.3675657"
890,Polresta Yogyakarta,ChIJu8EeEolXei4R1y2p24FXOIA,"Jl. Reksobayan No.1, Ngupasan, Kec. Gondomanan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55122, Indonesia","police,point_of_interest,establishment",294,4.5,-7.799454600000001,110.3626046,"-7.7994546,110.3626046"
891,Pos Polisi Lalu Lintas UIN,ChIJKwHOv8RZei4RZhIus_xZICE,"Jl. Laksda Adisucipto No.165, Papringan, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","police,point_of_interest,establishment",0,0.0,-7.7827575,110.3948712,"-7.7827575,110.3948712"
892,Pos Polisi Patangpuluhan,ChIJH_vGje1Xei4Rnoa92uG7pGg,"59R2+V6P, Jl. Letjen S.Parman, Patangpuluhan, Wirobrajan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55251, Indonesia","police,point_of_interest,establishment",4,3.8,-7.807781599999998,110.3505931,"-7.8077816,110.3505931"
893,Pos Polisi Pojok Beteng Kulon,ChIJ0fS4vpRXei4RoVmzY_eJ3PU,"59P4+Q8F, Jl. Bantul, Suryodiningratan, Kec. Mantrijeron, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55142, Indonesia","police,point_of_interest,establishment",2,3.5,-7.813057300000001,110.3558104,"-7.8130573,110.3558104"
894,Pos Polisi Bulaksumur,ChIJ82Npy7JZei4RYzKIIbDYnj4,"Jl. Agro No.1, Kocoran, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","police,point_of_interest,establishment",7,4.9,-7.766098299999999,110.3786517,"-7.7660983,110.3786517"
895,Danurejan Police Station,ChIJOZseySxYei4RhUDqi5hSyp4,"Jalan Krasak Timur, Kotabaru, Yogyakarta, Bausasran, Yogyakarta, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55212, Indonesia","police,point_of_interest,establishment",15,4.7,-7.7883979,110.3780427,"-7.7883979,110.3780427"
896,Pos Polantas Gramedia,ChIJ1-KpsjNYei4RKlACJgwl7v0,"Jl. Cik Di Tiro No.1, Terban, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55223, Indonesia","police,point_of_interest,establishment",9,3.3,-7.782856100000001,110.3748343,"-7.7828561,110.3748343"
897,Kantor Unit Sabhara Roda4 Polresta Yogyakarta,ChIJc8bxWJJXei4R26tqOMG6y5c,"59R5+H4P, Kadipaten, Yogyakarta, Yogyakarta City, Special Region of Yogyakarta 55132, Indonesia","police,point_of_interest,establishment",0,0.0,-7.808521300000001,110.3578419,"-7.8085213,110.3578419"
898,Pos Polisi Lalu Lintas Perempatan Galeria Mall,ChIJocbILs1Zei4RCM84DqiEzWs,"Galeria Mall, Jl. Jend. Sudirman No.99-101, Terban, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55223, Indonesia","police,point_of_interest,establishment",0,0.0,-7.782407300000001,110.3788598,"-7.7824073,110.3788598"
899,Pos Polisi Perempatan RINGROAD Madukismo,ChIJd_5abcVXei4RkFHA2px0snI,"58FW+826, Jl. Madukismo, Padokan Lor, Tirtonirmolo, Kec. Kasihan, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55184, Indonesia","police,point_of_interest,establishment",4,4.5,-7.8267111,110.345003,"-7.8267111,110.345003"
900,Banguntapan Police Station,ChIJfUeX4ixXei4RgKQ0q6Q9HBw,"Wonosari St No.KM. 06, Pringgolayan, Banguntapan, Bantul Regency, Special Region of Yogyakarta 55171, Indonesia","police,point_of_interest,establishment",54,4.4,-7.811254300000001,110.4076727,"-7.8112543,110.4076727"
901,Bulaksumur Police Station,ChIJq6qqql5Yei4RDaejFuCqms8,"69HM+RXF, Jl. Lembah UGM, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55284, Indonesia","police,point_of_interest,establishment",77,3.9,-7.7704346,110.3849163,"-7.7704346,110.3849163"
902,Kantor Unit Satlantas Turjawali,ChIJI_VreDxYei4R7FwHVbGIV4g,"Jl. Pangeran Diponegoro No.101, RW.001, Bumijo, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55231, Indonesia","police,point_of_interest,establishment",1,5.0,-7.783279299999999,110.3614363,"-7.7832793,110.3614363"
903,Lapangan Uji Praktek SIM - Polresta Yogyakarta,ChIJa4A2qSBYei4RRrSzOqYHZo8,"Jl. Jogonegaran No.7, Pringgokusuman, Gedong Tengen, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55272, Indonesia","police,point_of_interest,establishment",0,0.0,-7.796268899999999,110.3601186,"-7.7962689,110.3601186"
904,Traffic Directorate of Polda DIY,ChIJ1WYCciNYei4RcDEfW34u_k0,"Jl. Tentara Pelajar No.11, Sosromenduran, Gedong Tengen, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55231, Indonesia","police,point_of_interest,establishment",134,4.5,-7.787952199999999,110.3596436,"-7.7879522,110.3596436"
905,POS PENGAMANAN TUGU YOGYAKARTA,ChIJ6X209zBYei4RuseDwPIfl44,"Jl. Jend. Sudirman, Gowongan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55233, Indonesia","police,point_of_interest,establishment",6,2.8,-7.783183099999999,110.3671797,"-7.7831831,110.3671797"
906,Pos Polisi Lalulintas Colombo,ChIJFU1N6shZei4RXr6_8Z2GUa8,"Jl. Affandi No.35, Mrican, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","point_of_interest,establishment",2,5.0,-7.778028699999998,110.3887342,"-7.7780287,110.3887342"
907,Pos Polisi DONGKELAN,ChIJ53_pBchXei4RRcFFLHXGRwM,"59C3+RJ6, Dongkelan, Panggungharjo, Sewon, Bantul Regency, Special Region of Yogyakarta 55188, Indonesia","police,point_of_interest,establishment",6,1.0,-7.827936899999999,110.3540271,"-7.8279369,110.3540271"
908,POLSEK JETIS,ChIJ____v0BYei4RWA956BoCxX8,"Jl. Kyai Mojo No.3, Tegalrejo, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55281, Indonesia","police,point_of_interest,establishment",16,3.5,-7.783099099999999,110.3596026,"-7.7830991,110.3596026"
909,Polsek Mantrijeron,ChIJ_ddlV5ZXei4R6082cLYqm8k,"Jl. Panjaitan, Mantrijeron, Kec. Mantrijeron, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55141, Indonesia","police,point_of_interest,establishment",22,4.2,-7.814506699999999,110.3628817,"-7.8145067,110.3628817"
910,Pos Polisi Janti,ChIJWf99e-9Zei4RSJNpsHVp0BY,"Jl. Laksda Adisucipto No.165A, Ngentak, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","police,point_of_interest,establishment",7,4.7,-7.7830862,110.4106658,"-7.7830862,110.4106658"
911,Polisi Condong Catur,ChIJ_____6BZei4R7Kvb52VC83U,"Jl. Anggajaya 2 No.229, Sanggrahan, Condongcatur, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia","police,point_of_interest,establishment",2,4.5,-7.7557923,110.3993705,"-7.7557923,110.3993705"
912,Kantor Kepolisian Kota Besar Yogyakarta,ChIJ3ZrHEYlXei4RIMgJ6EFLD30,"6927+53V, Ngupasan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55122, Indonesia","point_of_interest,establishment",5,4.4,-7.799470200000001,110.3626662,"-7.7994702,110.3626662"
913,Pos Polisi Abu Bakar Ali,ChIJ1fVJThtZei4RmaiFVEXrqfY,"6969+4J2, Kotabaru, Gondokusuman, Yogyakarta City, Special Region of Yogyakarta 55233, Indonesia","post_office,finance,point_of_interest,establishment",0,0.0,-7.789739600000001,110.3690079,"-7.7897396,110.3690079"
