,name,place_id,formatted_address,types,user_ratings_total,rating,lat,long,latlong
254,Rsb. Angkasa,ChIJr4ZJQSr0aS4RbXbO35cmKYg,"Jl. Budi Kemuliaan No.12, Gambir, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10110, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-6.1801605,106.819657,"-6.1801605,106.819657"
255,Jakarta Heart Centre,ChIJTXlq4370aS4RybfPi4L6uAk,"Jl. Matraman Raya No.23, RT.2/RW.1, Palmeriam, Kec. Matraman, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13140, Indonesia","hospital,health,point_of_interest,establishment",1326,4.7,-6.200256899999999,106.8553287,"-6.2002569,106.8553287"
256,YARSI Hospital,ChIJ1eIwywb1aS4RvZCQMjrnAG0,"Jl. Letjen Suprapto No.Kav 13, RT.10/RW.5, Cemp. Putih Tim., Kec. Cemp. Putih, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10510, Indonesia","hospital,health,point_of_interest,establishment",699,4.5,-6.1697669,106.8693057,"-6.1697669,106.8693057"
257,Regional General Hospital Matraman,ChIJobOZ5Yf0aS4RdLbeEBKBApc,"Jalan Kebon Kelapa No.29, RT.1/RW.10, Utan Kayu Sel., Kec. Matraman, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13120, Indonesia","hospital,health,point_of_interest,establishment",471,3.6,-6.2061227,106.8660452,"-6.2061227,106.8660452"
258,Rumah Sakit Dharma Nugraha,ChIJN67IOGb0aS4RNdkEAMwvrXI,"Jl. Balai Pustaka Baru No.9, Palmeriam, Kec. Matraman, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13220, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-6.199342,106.8546,"-6.199342,106.8546"
259,Rumah Sakit Harapan Jayakarta,ChIJ_edwC7b0aS4R3k5TGVxvPrQ,"Blok KM No.18, Jl. Raya Bekasi No.7, RW.11, Jatinegara, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13930, Indonesia","hospital,health,point_of_interest,establishment",371,3.0,-6.1949967,106.9062321,"-6.1949967,106.9062321"
260,Primaya Hospital PGI Cikini,ChIJWVesV0f0aS4RIzUynEuekFc,"Jl. Raden Saleh Raya No.40, RT.12/RW.2, Cikini, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10330, Indonesia","hospital,health,point_of_interest,establishment",579,4.1,-6.1915629,106.8419314,"-6.1915629,106.8419314"
261,Rumah Sakit Umum Daerah Tamansari,ChIJv4ZMDf31aS4RjAFOFx0OTVQ,"Jl. Madu No.10A, RT.2/RW.3, Mangga Besar, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11180, Indonesia","doctor,hospital,health,point_of_interest,establishment",321,3.6,-6.143787199999999,106.8192196,"-6.1437872,106.8192196"
262,RSUD Kebayoran Lama,ChIJR5Cv0hHxaS4R6Tc7-iExRGE,"Jl. Jatayu, RT.1/RW.12, Kby. Lama Sel., Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12240, Indonesia","hospital,health,point_of_interest,establishment",710,4.7,-6.2487219,106.7856259,"-6.2487219,106.7856259"
263,RS Dharmais,ChIJ91BSmI32aS4Rt0W2MtJv-q4,"Letjen S. Parman St No.Kav 84-86, RT.4/RW.9, South Bambu City, Palmerah, West Jakarta City, Jakarta 11420, Indonesia","hospital,health,point_of_interest,establishment",98,3.7,-6.1867534,106.7978816,"-6.1867534,106.7978816"
264,Rumah sakit ibu dan anak jakarta,ChIJBXWZAD70aS4RdCAT5G54I5U,"RR3P+F6W, RT.10/RW.2, Gondangdia, Menteng, Central Jakarta City, Jakarta 10310, Indonesia","hospital,health,point_of_interest,establishment",1,5.0,-6.196263399999999,106.8355712,"-6.1962634,106.8355712"
265,Satya Negara Hospital,ChIJ8-y7vn71aS4RdpsAqmX-dKY,"Jl. Agung Utara Raya Blok A No.1, Sunter, Jkt Utara, Daerah Khusus Ibukota Jakarta 14350, Indonesia","hospital,health,point_of_interest,establishment",441,3.7,-6.1389656,106.8616849,"-6.1389656,106.8616849"
266,Rumah Sakit Haji Jakarta,ChIJucc8cKLyaS4RGih3jYUAvT8,"Jl. Raya Pd. Gede No.4, RT.1/RW.1, Lubang Buaya, Kec. Makasar, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13650, Indonesia","hospital,health,point_of_interest,establishment",529,3.5,-6.2898748,106.8892801,"-6.2898748,106.8892801"
267,Hospital Manuela,ChIJoQ_Ro931aS4R4INRjGLYTII,"Jl. Mangga Besar VIII No.23, RT.4/RW.1, Taman Sari, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11150, Indonesia","hospital,health,point_of_interest,establishment",5,4.6,-6.150455,106.8258098,"-6.150455,106.8258098"
268,RS Medika Permata Hijau,ChIJdTTnN9P2aS4RFQyCpqmt-rk,"Jl. Raya Kby. Lama No.64, RW.8, Sukabumi Sel., Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11560, Indonesia","hospital,health,point_of_interest,establishment",542,3.3,-6.2181589,106.7779555,"-6.2181589,106.7779555"
269,RSIA TAMBAK,ChIJf69x4nH0aS4RDQNa0p9g9z8,"Jl. Tambak No.18, Pegangsaan, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10320, Indonesia","hospital,health,point_of_interest,establishment",318,4.3,-6.2062368,106.8484765,"-6.2062368,106.8484765"
270,RSIA Lombok Dua Dua Surabaya,ChIJHTXJEcX71y0R9egY3JgtjT4,"Jl. Flores No.12, Ngagel, Kec. Wonokromo, Surabaya, Jawa Timur 60246, Indonesia","hospital,health,point_of_interest,establishment",312,4.3,-7.278480999999999,112.748947,"-7.278481,112.748947"
271,Rumah Sakit RSIA Lombok Dua Dua Lontar,ChIJI7l0EzP81y0RzLRSx-X_DAI,"Jl. Raya Lontar No.109, Lontar, Kec. Sambikerep, Surabaya, Jawa Timur 60216, Indonesia","hospital,doctor,health,point_of_interest,establishment",237,3.9,-7.284427300000001,112.6695692,"-7.2844273,112.6695692"
272,Rumah Sakit Metro Medika Lombok,ChIJ2yX6nMHAzS0R1-Iw0cEHlAI,"Jl. Jend. Sudirman No.18a, Rembiga, Kec. Selaparang, Kota Mataram, Nusa Tenggara Bar. 83124, Indonesia","hospital,doctor,health,point_of_interest,establishment",52,3.4,-8.5628069,116.1124334,"-8.5628069,116.1124334"
273,Rumah Sakit Umum Daerah Kabupaten Lombok Utara,ChIJq6qqqjrbzS0R-BTNdvSxPhQ,"J5V5+XXW, Jl. Tioq Tata, Tunaq, Tanjung, North Lombok Regency, West Nusa Tenggara 83352, Indonesia","hospital,doctor,health,point_of_interest,establishment",53,3.7,-8.3550002,116.1599494,"-8.3550002,116.1599494"
274,Rumah Sakit Risa Sentra Medika Lombok Timur,ChIJAVUE3B9MzC0RNskZCmRagtg,"Jl. Pejanggik No.78, Majidi, Kec. Selong, Kabupaten Lombok Timur, Nusa Tenggara Bar. 83611, Indonesia","dentist,hospital,health,point_of_interest,establishment",172,4.2,-8.6524533,116.519008,"-8.6524533,116.519008"
275,Saint Antonius Catholic Hospital,ChIJj66mqGfAzS0R8Q1IEVz6ubc,"Jl. Koperasi No.61, Dayan Peken, Kec. Ampenan, Kota Mataram, Nusa Tenggara Bar. 83111, Indonesia","hospital,doctor,health,point_of_interest,establishment",40,4.2,-8.5704712,116.0795213,"-8.5704712,116.0795213"
276,RS INTERNATIONAL LOMBOK,ChIJnXbgcbivzS0RAbwuxP1BU0A,"57QR+9VF, Sengkol, Pujut, Central Lombok Regency, West Nusa Tenggara 83573, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-8.8115735,116.292182,"-8.8115735,116.292182"
277,RSUD Lombok Timur,ChIJCw_DIrZPzC0RzpCnN6iHpsQ,"Labuhan Haji, East Lombok Regency, West Nusa Tenggara 83616, Indonesia","hospital,health,point_of_interest,establishment",54,4.1,-8.692573399999999,116.5685057,"-8.6925734,116.5685057"
278,General Hospital Selong,ChIJ6WNhgbxOzC0RCzYqj8s-hPA,"Jl. DR. Cipto Mangun Kusumo No.6, Majidi, Kec. Selong, Kabupaten Lombok Timur, Nusa Tenggara Bar. 83611, Indonesia","dentist,hospital,health,point_of_interest,establishment",96,4.0,-8.6513157,116.5281754,"-8.6513157,116.5281754"
279,RS Hermina Lombok,ChIJm4mHg4O_zS0ROhnoY2zhVGw,"93MX+5F3, Pagutan, Mataram, Mataram City, West Nusa Tenggara 83116, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-8.617119299999999,116.0986641,"-8.6171193,116.0986641"
280,Rsup mataram lombok,ChIJx_EURTS_zS0RYS3YoWs1Xcg,"94RJ+MQR, Dasan Cermen, Sandubaya, Mataram City, West Nusa Tenggara 83232, Indonesia","hospital,health,point_of_interest,establishment",9,2.2,-8.608257199999999,116.1318808,"-8.6082572,116.1318808"
281,Harapan Keluarga Hospital,ChIJJ7XURVfHzS0RHmZgMZdGVqk,"Jl. Ahmad Yani No.9, Selagalas, Kec. Sandubaya, Kota Mataram, Nusa Tenggara Bar. 83237, Indonesia","hospital,health,point_of_interest,establishment",441,4.2,-8.579299899999999,116.1468253,"-8.5792999,116.1468253"
282,Islamic Hospital Namira,ChIJR4kc46VOzC0Rpi3OAGWaOLs,"Jl. KH Ahmad Dahlan No.17, Pancor, Kec. Selong, Kabupaten Lombok Timur, Nusa Tenggara Bar. 83612, Indonesia","hospital,doctor,health,point_of_interest,establishment",251,4.1,-8.6473136,116.5199088,"-8.6473136,116.5199088"
283,Rs Tanjung,ChIJx0Prp1rdzS0RUiLpgv7d7eI,"H3J2+3X2, Malaka, Pemenang, North Lombok Regency, West Nusa Tenggara 83352, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-8.4198687,116.0523837,"-8.4198687,116.0523837"
284,RS Sumbawa,ChIJj8HzV1mwzS0RXFOM1JZ5AUk,"Jl. Gajah Mada No.1, Leneng, Kec. Praya, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83521, Indonesia","hospital,health,point_of_interest,establishment",1,5.0,-8.700838599999999,116.2607001,"-8.7008386,116.2607001"
285,RSUD GERUNG LOMBOK BARAT NTB,ChIJgR6vM-S9zS0R9C5Hkfr9Yj4,"849F+59J, North Gerung, Gerung, West Lombok Regency, West Nusa Tenggara 83363, Indonesia","hospital,health,point_of_interest,establishment",16,2.5,-8.6820412,116.1233808,"-8.6820412,116.1233808"
286,RSUD Praya,ChIJl5UYoaSxzS0RJDAIE06Mwjo,"77XW+424 Hasyim, Jl. H Lalu Hasim, Tiwugalih, Praya, Central Lombok Regency, West Nusa Tenggara 83511, Indonesia","hospital,doctor,health,point_of_interest,establishment",193,2.8,-8.7022488,116.2950823,"-8.7022488,116.2950823"
287,Rumah Sakit Mandalika,ChIJeTdBqPapzS0RIcp5shUXDVk,"57QR+8RH, Jl. Sengkol, Kuta, Kec. Pujut, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83573, Indonesia","hospital,health,point_of_interest,establishment",60,4.8,-8.8116826,116.2921058,"-8.8116826,116.2921058"
288,rumah sakit umum selong,ChIJj4sS_ShJzC0Ry9TV1juWBdc,"CGJH+82J, Aikmel, Selong, East Lombok Regency, West Nusa Tenggara 83653, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-8.569155600000002,116.5275278,"-8.5691556,116.5275278"
289,Mataram Police Hospitals,ChIJc813S2PAzS0RIPrbMe-xxfo,"Jl. Langko No.64, Pejeruk, Kec. Ampenan, Kota Mataram, Nusa Tenggara Bar. 83112, Indonesia","hospital,doctor,health,point_of_interest,establishment",590,4.8,-8.577452,116.0843583,"-8.577452,116.0843583"
290,Patut Patuh Patju Hospital,ChIJVVVVVWW8zS0RpKp3_7Q8XOM,"Jl. H. Lalu Anggrat BA No. 2, Gerung, Gerung Utara, Kec. Gerung, Kabupaten Lombok Barat, Nusa Tenggara Bar. 83363, Indonesia","hospital,health,point_of_interest,establishment",117,3.4,-8.6827877,116.1233126,"-8.6827877,116.1233126"
291,Rumah Sakit Umum dr.sudjono,ChIJ52d1h7xOzC0Rbz99AksbIBI,"8GXH+C9Q, Jl. Prof. M Yamin SH, Khusus Kota Selong, Kec. Selong, Kabupaten Lombok Timur, Nusa Tenggara Bar. 83611, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-8.651411,116.5284715,"-8.651411,116.5284715"
292,Lombok Hospital,ChIJScDj48hJzC0R8GjYmOZNVXs,"Jl. Raya Labuhan Lombok No.2, Apitaik, Kec. Pringgabaya, Kabupaten Lombok Timur, Nusa Tenggara Bar. 83654, Indonesia","hospital,health,point_of_interest,establishment",25,4.8,-8.5724194,116.6033026,"-8.5724194,116.6033026"
293,Ruang ICU RSUD Kab. Lombok Utara,ChIJqTK4wL_bzS0R4kHM2MxjJm0,"J5V6+V2J, Tanjung, North Lombok Regency, West Nusa Tenggara 83352, Indonesia","hospital,health,point_of_interest,establishment",2,3.0,-8.355290499999999,116.160022,"-8.3552905,116.160022"
294,RS Islam Yatofa,ChIJA5035_23zS0RgGeFxBSTw5Y,"Jalan Praya Montong Terep Km.7, Bodak, Kec. Praya, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83511, Indonesia","hospital,health,point_of_interest,establishment",24,4.0,-8.6508992,116.3014861,"-8.6508992,116.3014861"
295,RSUD Dr. R. Soedjono Selong,ChIJSdQNCLxOzC0R7qktVFYmIpc,"Jl. Prof. M Yamin SH No.55, Khusus Kota Selong, Kec. Selong, Kabupaten Lombok Timur, Nusa Tenggara Bar. 83611, Indonesia","hospital,health,point_of_interest,establishment",254,4.0,-8.6506821,116.528355,"-8.6506821,116.528355"
296,Rumah Sakit Permata Hati Lombok Timur,ChIJYQFZx5RLzC0RaUtLR-CD5xc,"Masbagik Sel., Kec. Masbagik, Kabupaten Lombok Timur, Lotim, Nusa Tenggara Bar. 83661, Indonesia","hospital,health,point_of_interest,establishment",4,5.0,-8.6342208,116.4916092,"-8.6342208,116.4916092"
297,RS Puri Indah,ChIJhYl8oN3BzS0RPi02RbGgwUw,"F3JX+C5C, Lembah Sari, Batu Layar, West Lombok Regency, West Nusa Tenggara 83351, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-8.5189342,116.0979048,"-8.5189342,116.0979048"
298,Risa Sentra Medika Hospital,ChIJRTqROVi_zS0RXivRyOkGwhE,"Jl. Pejanggik No.115, Cilinaya, Kec. Cakranegara, Kota Mataram, Nusa Tenggara Bar. 83239, Indonesia","hospital,dentist,health,point_of_interest,establishment",183,3.7,-8.5871674,116.1228137,"-8.5871674,116.1228137"
299,RSI. S. ANGGORO,ChIJCRnjz2u1zS0R2skJiiVgJn4,"9C55+QM6, Jenggik, Kec. Terara, Kabupaten Lombok Timur, Nusa Tenggara Bar. 83663, Indonesia","hospital,health,point_of_interest,establishment",1,5.0,-8.640571,116.4092368,"-8.640571,116.4092368"
300,Siloam Hospitals Mataram,ChIJh3yB1WS_zS0R-VDYJcHiSew,"Jl. Majapahit No.10, Pagesangan, Kec. Mataram, Kota Mataram, Nusa Tenggara Bar. 83115, Indonesia","hospital,health,point_of_interest,establishment",707,4.4,-8.5937875,116.0987041,"-8.5937875,116.0987041"
301,Rumah Sakit Umum Praya,ChIJXWyF-UuwzS0RIC231fgH3kY,"Jl. Basuki Rahmat No.11, Prapen, Kec. Praya, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83518, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-8.710330899999999,116.2724117,"-8.7103309,116.2724117"
302,Ruang Manajemen RS GUM,ChIJxW9rJHu_zS0RDSuiPHs19Qs,"Jl. Majapahit No.10, Pagesangan, Kec. Sekarbela, Kabupaten Lombok Barat, Nusa Tenggara Bar. 83115, Indonesia","hospital,health,point_of_interest,establishment",1,5.0,-8.593873499999999,116.0987629,"-8.5938735,116.0987629"
303,Rumah Sakit Awet Muda,ChIJDTrf5Wa4zS0RlOfJGjYntTs,"Nyur Lembang, Narmada, West Lombok Regency, West Nusa Tenggara 83371, Indonesia","hospital,health,point_of_interest,establishment",55,3.7,-8.5975147,116.1909677,"-8.5975147,116.1909677"
304,RSUD PATUH KARYA Lombok Timur,ChIJm4XMo7NTzC0RVj0EOZ1ZEUk,"Jalan Arjanjang, Selebung Ketangga, Keruak, Kabupaten Lombok Timur, Nusa Tenggara Bar. 83672, Indonesia","hospital,health,point_of_interest,establishment",5,3.4,-8.768212499999999,116.4833594,"-8.7682125,116.4833594"
305,Biomedika Hospital,ChIJ4bAP8EG_zS0R7f7JoPYj56Q,"Jl. Bung Karno No.143, Pagutan Bar., Kec. Mataram, Kota Mataram, Nusa Tenggara Bar. 83117, Indonesia","hospital,health,point_of_interest,establishment",129,4.2,-8.6052176,116.1135622,"-8.6052176,116.1135622"
306,Rumah Sakit Kusta Sepolong,ChIJCwAAAAA3zC0Rxsdan93sr_Q,"FHP6+J9H, Suela, Kecamatan Selong, East Lombok Regency, West Nusa Tenggara, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-8.513447,116.560986,"-8.513447,116.560986"
307,OMNI Hospital Jenggik Silk Town,ChIJWU6j5lO1zS0RHTMGrFZj1zU,"998M+HP5, Jenggik, Terara, East Lombok Regency, West Nusa Tenggara 83553, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-8.633607399999999,116.3843469,"-8.6336074,116.3843469"
308,Siti Hajar Islamic Hospital,ChIJASITl1-_zS0R5sz35t8nIv0,"Jl. Catur Warga No.8B, Mataram Tim., Kec. Mataram, Kota Mataram, Nusa Tenggara Bar. 83126, Indonesia","hospital,doctor,health,point_of_interest,establishment",230,3.3,-8.5871336,116.1143391,"-8.5871336,116.1143391"
309,KLINIK HARAPAN PUJUT,ChIJFbf4i8WuzS0RkIAcqTtoooI,"673W+4CV, Sengkol, Pujut, Central Lombok Regency, West Nusa Tenggara 83573, Indonesia","hospital,health,point_of_interest,establishment",7,4.4,-8.7971301,116.2960392,"-8.7971301,116.2960392"
310,"BPM Bunda Yunita Eka Salisna, Skeb. Bd",ChIJjVy4wHTbzS0Rk6epXu1k8h0,"J5X5+H83, Jl. Bayangkara, Tanjung, Kec. Tj., Kabupaten Lombok Utara, Nusa Tenggara Bar. 83352, Indonesia","hospital,health,point_of_interest,establishment",1,5.0,-8.351955799999999,116.1584917,"-8.3519558,116.1584917"
311,RSIA BHUMI BUNDA,ChIJHcmlQgCxzS0RLxBK0MTMgpc,"874H+PWC, Praya, Central Lombok Regency, West Nusa Tenggara 83514, Indonesia","hospital,health,point_of_interest,establishment",69,3.2,-8.6931757,116.2797723,"-8.6931757,116.2797723"
312,RSIA Permata Hati,ChIJhbfBMn7AzS0RkPoYPUkGmp4,"Jl. Majapahit No.10C, Kekalik Jaya, Kec. Sekarbela, Kota Mataram, Nusa Tenggara Bar. 83114, Indonesia","hospital,doctor,health,point_of_interest,establishment",646,4.5,-8.585369,116.087825,"-8.585369,116.087825"
313,POSKESDES EYAT MAYANG,ChIJc0rkTAKjzS0Ri9UIzzbTc0c,"East Sekotong, Lembar, West Lombok Regency, West Nusa Tenggara 83364, Indonesia","hospital,health,point_of_interest,establishment",1,5.0,-8.7617092,116.0736553,"-8.7617092,116.0736553"
314,Rumah Sakit Hewan Pendidikan,ChIJV0y3szHBzS0RnlEa-trO6cg,"Jl. Pariwisata No.47, Gn. Sari, Kec. Gunungsari, Kabupaten Lombok Barat, Nusa Tenggara Bar. 83351, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-8.5410333,116.1009194,"-8.5410333,116.1009194"
315,Puskesdes Sesaot,ChIJ6cSjYiHJzS0RAdnO4sRMamA,"F65V+8J9, Sesaot, Narmada, West Lombok Regency, West Nusa Tenggara 83371, Indonesia","hospital,health,point_of_interest,establishment",1,4.0,-8.541717799999999,116.2441149,"-8.5417178,116.2441149"
316,RSIA Kuncup Bunga Selong,ChIJNdJYw5dOzC0R1d-ybdhtn0s,"Jl. DR. Cipto Mangun Kusumo No.16, Khusus Kota Selong, Kec. Selong, Kabupaten Lombok Timur, Nusa Tenggara Bar. 83619, Indonesia","hospital,health,point_of_interest,establishment",27,4.7,-8.6567194,116.5273294,"-8.6567194,116.5273294"
317,POLINDES MENDANA RAYA,ChIJyZMeqFBSzC0RVzYZoGn5OVA,"Jl. Keruak Pancor Km.03 Mendana Raya Timur, Senyiur, Keruak, Kabupaten Lombok Timur, Nusa Tenggara Bar. 83672, Indonesia","hospital,health,point_of_interest,establishment",1,1.0,-8.750407599999999,116.4731737,"-8.7504076,116.4731737"
318,RUMAH BERSALIN HYRTHADY,ChIJoyrHKeS2zS0Ra9fbW89Ug08,"Pagutan, Batukliang, Central Lombok Regency, West Nusa Tenggara 83552, Indonesia","hospital,health,point_of_interest,establishment",1,5.0,-8.628643199999999,116.2860982,"-8.6286432,116.2860982"
319,POLINDES MERTAK,ChIJc69vcmSrzS0RBGZILQqeU4Q,"Kelekuh, Mertak, Pujut, Central Lombok Regency, West Nusa Tenggara 83573, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-8.8848781,116.3627659,"-8.8848781,116.3627659"
320,RSUD Provinsi NTB,ChIJcYeo8QeQyy0ReHBt5C4imtQ,"Jl. Prabu Rangkasari, Dasan Cermen, Kec. Sandubaya, Kota Mataram, Nusa Tenggara Bar. 84371, Indonesia","hospital,health,point_of_interest,establishment",873,4.2,-8.6080776,116.1321419,"-8.6080776,116.1321419"
321,Mayapada Hospital-Jenggik Silk Town,ChIJA48g1XC1zS0RYUQh4hxjQV8,"998M+HP5, Unnamed Road, Jenggik, Kec. Terara, Kabupaten Lombok Timur, Nusa Tenggara Bar. 83553, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-8.633607399999999,116.3843469,"-8.6336074,116.3843469"
322,PUSKESMAS PEMBANTU BEBUAK,ChIJuZxGqFa0zS0RdD-qXQcRZos,"Jl. Purbaya No.18, Bebuaq, Kec. Kopang, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83553, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-8.612882899999999,116.3668824,"-8.6128829,116.3668824"
323,POLIKLINIK RAWAT JALAN RSI NAMIRA PANCOR,ChIJUxug-xNPzC0RWph0BZQahiQ,"9G29+VPG, Unnamed Road, Pancor, Kec. Selong, Kabupaten Lombok Timur, Nusa Tenggara Bar. 83611, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-8.6478041,116.519329,"-8.6478041,116.519329"
324,Rumah Sakit Islam Yatofa,ChIJnwEAAACxzS0Rla3Kg4z1eVg,"874H+534, Praya, Central Lombok Regency, West Nusa Tenggara, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-8.694621999999999,116.277708,"-8.694622,116.277708"
325,Polindes Kalijaga Tengah,ChIJT4us4QlJzC0RaUOGFkq7PCA,"CG7R+VM7, Jln. H. Zakaria Fakhrudin, Kalijaga Tengah, Kec. Aikmel, Kabupaten Lombok Timur, Nusa Tenggara Bar., Indonesia","hospital,health,point_of_interest,establishment",1,5.0,-8.5853478,116.5416829,"-8.5853478,116.5416829"
326,RSJ.MUTIARA SUKMA Prov. NTB,ChIJVTH08uzHzS0R-KOsou2D3QI,"Jl. Ahmad Yani No.1, Selagalas, Kec. Sandubaya, Kota Mataram, Nusa Tenggara Bar. 83237, Indonesia","health,point_of_interest,establishment",40,4.2,-8.5767502,116.1463421,"-8.5767502,116.1463421"
327,POLINDES SENGENGER,ChIJrcgYyPFNzC0RHBgDOEan-l0,"8F5M+XRJ, Jl. Montong Beliak, Sakra Sel., Kec. Sakra, Kabupaten Lombok Timur, Nusa Tenggara Bar. 83671, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-8.6900321,116.4845137,"-8.6900321,116.4845137"
328,RS RISA BUNGA,ChIJmcv2BZBPzC0RPPKEg2Plkc0,"8GX9+2H8, Unnamed Road, Majidi, Kec. Selong, Kabupaten Lombok Timur, Nusa Tenggara Bar. 83611, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-8.652472999999999,116.5189657,"-8.652473,116.5189657"
329,Rumah Bersalin Hyrthady,ChIJ_____962zS0Rac7S6WHlzog,"977J+87M, Pagutan, Batukliang, Central Lombok Regency, West Nusa Tenggara 83552, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-8.6366673,116.2806599,"-8.6366673,116.2806599"
330,Rumah sakit international,ChIJnbCn-JavzS0R-oH8NxL6FCQ,"57QR+6V5, Sengkol, Pujut, Central Lombok Regency, West Nusa Tenggara 83573, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-8.8119927,116.2922379,"-8.8119927,116.2922379"
331,Regional General Hospital Kota Mataram,ChIJFa6nQEK_zS0REXzdXvytlnw,"Jl. Bung Karno No.3, Pagesangan Tim., Kec. Mataram, Kota Mataram, Nusa Tenggara Bar. 83127, Indonesia","doctor,hospital,health,point_of_interest,establishment",491,4.1,-8.5999535,116.1141547,"-8.5999535,116.1141547"
332,Rumah Bersalin RosidaHendra,ChIJO0mKRBGxzS0RTS-K6nHMk1M,"88HC+2J9, Monggas, Kopang, Central Lombok Regency, West Nusa Tenggara 83553, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-8.6724731,116.3216132,"-8.6724731,116.3216132"
333,Rumah Sakit Universitas Mataram,ChIJHcDjYX6_zS0R9MNtFir_3OA,"Jl. Majapahit No.62, Kekalik Jaya, Kec. Sekarbela, Kota Mataram, Nusa Tenggara Bar. 83114, Indonesia","hospital,doctor,health,point_of_interest,establishment",277,4.4,-8.5903513,116.0934423,"-8.5903513,116.0934423"
334,Sihabuddin.,ChIJ7Z2uAvVJzC0RPzQJXV6VRd4,"CG6R+FVX, Asmalang selatan.desa kalijaga tengah,kecamatan ,Aikmel.kabupaten lombok timur.Nusa tenggara Barat.kode, Kalijaga, Kec. Aikmel, Kabupaten Lombok Timur, Nusa Tenggara Bar. 83653, Indonesia","hospital,health,point_of_interest,establishment",2,4.5,-8.588771000000001,116.5422226,"-8.588771,116.5422226"
