,place_id,place_name,reviewer_name,reviewer_rating,reviewer_review
430,ChIJ-1mnlFkWei4RtKVaBtq09Ow,Rumah Makan Tiara Minang,Rizky Muhammad Mahdianto,5,"In my opinion, the cooking is quite delicious and not stingy with the sauce"
431,ChIJ-1mnlFkWei4RtKVaBtq09Ow,Rumah Makan Tiara Minang,Risa Nuryadi,5,"One of the favorite places for lunch, the portions are plentiful, the taste is good, the prices are affordable for all walks of life..
Recommendations for those who like the Nasi Padang menu"
432,ChIJ-1mnlFkWei4RtKVaBtq09Ow,Rumah Makan Tiara Minang,Kyonata Sitepu,5,"It's delicious, the service is friendly"
433,ChIJ-1mnlFkWei4RtKVaBtq09Ow,Rumah Makan Tiara Minang,Rikas Fatharani,3,"Subscribe to padang food, it tastes good. The menu is complete, the prices are reasonable. Subscription is already from 2015 😁👍"
434,ChIJbeMLQIYWei4RfHqVgdsvudU,Waroeng Berkah Bundo,Octa Tralala,5,There are a lot of menus... The taste is good... Affordable prices... Strategic location at the press monument roundabout... It's just a shame... There is a big guguk...
435,ChIJbeMLQIYWei4RfHqVgdsvudU,Waroeng Berkah Bundo,Nefian Setiawan,5,"The food is delicious, cheap and the seller is very friendly"
436,ChIJbeMLQIYWei4RfHqVgdsvudU,Waroeng Berkah Bundo,Hudawi Channel,5,"Sidewalk price, taste second to none"
437,ChIJbeMLQIYWei4RfHqVgdsvudU,Waroeng Berkah Bundo,Cerita Dari Negeri Matahari,5,It tastes great and the menu choices are quite complete.. especially the Sambel Nyuss.. really recommend.
438,ChIJbeMLQIYWei4RfHqVgdsvudU,Waroeng Berkah Bundo,mahardhika dicky kurniawan,5,"Padang cuisine at pocket-friendly prices. The portion of rice makes you full, the side dishes are cheap, the cassava leaf vegetables & the chili sauce are delicious. Suitable for Monpers visitors & those who happen to be passing by driving to find a place to fill their stomach."
439,ChIJI1CSWOEVei4RHp_Yt8OhkQI,"Rumah Makan Padang ""Uni Linda"" cab. Purwosari",Wey Sity,5,It's delicious and gloomy.
440,ChIJI1CSWOEVei4RHp_Yt8OhkQI,"Rumah Makan Padang ""Uni Linda"" cab. Purwosari",Vende Tta,5,Wow so delicious...
441,ChIJI1CSWOEVei4RHp_Yt8OhkQI,"Rumah Makan Padang ""Uni Linda"" cab. Purwosari",syamsul bahri,5,
442,ChIJI1CSWOEVei4RHp_Yt8OhkQI,"Rumah Makan Padang ""Uni Linda"" cab. Purwosari",Abrar Oktafino,5,
443,ChIJ1yMn1gUWei4R-l3aIf38L5o,RM. Padang nusantara,Asep Rohid,5,The rendang is really good
444,ChIJ1yMn1gUWei4R-l3aIf38L5o,RM. Padang nusantara,Colix Strike,5,
445,ChIJY39AsRkXei4RH654e7dyXb4,rumah makan masakan padang minang rempah,rendi suryanto,1,"I bought a side dish of rendang plus chicken and complete gravy with vegetables and chili sauce.
But why does it come with chicken and rendang?
I'm so disappointed... it doesn't match the description..."
446,ChIJY39AsRkXei4RH654e7dyXb4,rumah makan masakan padang minang rempah,Nur Imut,4,yes it's pretty good
447,ChIJY39AsRkXei4RH654e7dyXb4,rumah makan masakan padang minang rempah,Zul Hidayat,5,Weeaaanak
448,ChIJY39AsRkXei4RH654e7dyXb4,rumah makan masakan padang minang rempah,Annisa Okta Sellia,5,
449,ChIJe2RMINMVei4RQZpQNw5ncvE,Rumah Makan Padang Pondok Indah,Nafs Roziq,5,best in town
450,ChIJe2RMINMVei4RQZpQNw5ncvE,Rumah Makan Padang Pondok Indah,Luthfi Tsania,5,The best service
451,ChIJe2RMINMVei4RQZpQNw5ncvE,Rumah Makan Padang Pondok Indah,ali m diponegoro,4,Have a lot padang's menu choices
452,ChIJe2RMINMVei4RQZpQNw5ncvE,Rumah Makan Padang Pondok Indah,Triant 08,5,Jost
453,ChIJe2RMINMVei4RQZpQNw5ncvE,Rumah Makan Padang Pondok Indah,Hartanto Taksi,5,Ok
454,ChIJfdHGU8YXei4RL_S2bRie9yg,RM Padang Pangeran,CS Cak saikhud,2,"It's not complete. Not like Padang. RM Padang's signature dish.

You could call it Wr. Vegetable rice, that's it. According to price. Papaya leaf vegetable Lalapan lots of cucumber🤣"
455,ChIJfdHGU8YXei4RL_S2bRie9yg,RM Padang Pangeran,Jeng Tira,4,Nice cheap clean
456,ChIJfdHGU8YXei4RL_S2bRie9yg,RM Padang Pangeran,Herni Diyah Agustin,3,"7x there at 9 o'clock it's already closed but here it closes at 10 o'clock,, then go online too but at night at 9 o'clock the driver hasn't been there yet but too 🙂"
457,ChIJfdHGU8YXei4RL_S2bRie9yg,RM Padang Pangeran,Fahmi Metala,5,"Beside JNE Kliwon Market...
Taste and price recommended (y)"
458,ChIJfdHGU8YXei4RL_S2bRie9yg,RM Padang Pangeran,JG SPORT,4,The place is hot.. kinda stuffy. But the food is pretty good.
459,ChIJdfZsjtsVei4RvKYrrWMMofA,Rumah Makan Padang,Anwar Syaifudin,4,Worth it
460,ChIJdfZsjtsVei4RvKYrrWMMofA,Rumah Makan Padang,Aris Fatkhurrohman,5,"delicious, cheap, comfortable."
461,ChIJdfZsjtsVei4RvKYrrWMMofA,Rumah Makan Padang,Ridwan Abyan,5,
462,ChIJdfZsjtsVei4RvKYrrWMMofA,Rumah Makan Padang,David Ruslie,5,
463,ChIJdfZsjtsVei4RvKYrrWMMofA,Rumah Makan Padang,Bernadeta Azaria Manalu,5,
464,ChIJPcA3oF0Xei4RQmdoHSQg-s0,Masakan padang arha,Bambang Hadi,5,"It feels good, the price is very friendly.
Five star taste, street price."
465,ChIJPcA3oF0Xei4RQmdoHSQg-s0,Masakan padang arha,Farhana Wibisono,5,The food is good for the soul
466,ChIJPcA3oF0Xei4RQmdoHSQg-s0,Masakan padang arha,05 - Arif Pratama,5,
467,ChIJn_h0OjcUei4R5n35LPfpYpU,Bundo Kanduang Masakan Padang,Metro Adventuria,4,"Very nice place with really friendly people. They always so generous, giving their best service even if you only ask for a little. Even if the place is small, this is a really good place. You should try eating here, especially if you visit the karaoke."
468,ChIJn_h0OjcUei4R5n35LPfpYpU,Bundo Kanduang Masakan Padang,Gelar Satriya,5,"The seller is friendly, I've often bought it from when I was still on the street until I moved to several places, I'm still looking for it hehe, really a recommendation. I like the rendang and fried chicken the most"
469,ChIJn_h0OjcUei4R5n35LPfpYpU,Bundo Kanduang Masakan Padang,Khotimah Dewi Arum,5,"Padang restaurant that is delicious, cheap and the service is good, fast and friendly. Have eaten here several times and the seller still remembers. Never ordered online, there were also free additions, if I'm not mistaken, and fast service.
Excellent"
470,ChIJn_h0OjcUei4R5n35LPfpYpU,Bundo Kanduang Masakan Padang,Kho Rim,5,It's a great place to be comfortable.. the food is delicious in the morning the hours are open suitable for breakfast ..
471,ChIJn_h0OjcUei4R5n35LPfpYpU,Bundo Kanduang Masakan Padang,SONY WIRA NEGARA 09,4,"Great taste, many variants"
472,ChIJ66q-ax4Xei4RhSF-8hDuNeQ,RM Padang Bagindo Jaya,ludiro Seto,5,Nice
473,ChIJ66q-ax4Xei4RhSF-8hDuNeQ,RM Padang Bagindo Jaya,teofilus hariyanto,1,"Not delicious at all
Padang restaurant but it tastes like Padang cuisine, BAST"
474,ChIJ66q-ax4Xei4RhSF-8hDuNeQ,RM Padang Bagindo Jaya,Joko Wuri,5,"Delicious Cheap Lots of Rice....
Every Saturday afternoon usually buy"
475,ChIJ66q-ax4Xei4RhSF-8hDuNeQ,RM Padang Bagindo Jaya,Setyawan Rico,1,"Please improve the service, yes, the seller doesn't have a smile"
476,ChIJ66q-ax4Xei4RhSF-8hDuNeQ,RM Padang Bagindo Jaya,Gatot Kaca,1,Or an outfit
477,ChIJ-ZTEBmwWei4RBwryGCYkBUk,Trio Minang Jaya,Solo Surakarta,5,Delicious cheap
478,ChIJ-ZTEBmwWei4RBwryGCYkBUk,Trio Minang Jaya,Ibnu Saputra,5,"A cheap, festive place to eat, typical of Padang"
479,ChIJ-ZTEBmwWei4RBwryGCYkBUk,Trio Minang Jaya,cak jie,5,delicious... not bad
480,ChIJ-ZTEBmwWei4RBwryGCYkBUk,Trio Minang Jaya,Sigit Purnomo,5,Lumayan bagus
481,ChIJ-ZTEBmwWei4RBwryGCYkBUk,Trio Minang Jaya,AMON SOLO,5,Cheap and delicious
482,ChIJj27j13EWei4RgvKQEeA1E5E,Anda Masakan Padang,Soengkono Ma,5,The best padang food in town
483,ChIJj27j13EWei4RgvKQEeA1E5E,Anda Masakan Padang,Ayu Mitha Radila,5,"The most consistent Padang cuisine in Solo. The rendang and seasonings are dry, not wet like the usual fields in Solo. The filling of the rice rames is complete and interesting: aubergine sauce, cassava leaves and klengkam.

Have a menu that you can't buy online because the stock is low: fried skin that is savory and delicious for my size, who is very picky with processed skins.

The fish head curry is really good. It's been to Simple which is expensive but the curry in you is still the best.

The jerky is also very delicious. I can probably order here 10 times a month and have never been disappointed. The price is relatively cheap for a price as good as this, 2 people spend 50-60k with iced tea."
484,ChIJj27j13EWei4RgvKQEeA1E5E,Anda Masakan Padang,pezz0novante,5,"Unique and authentic!

I can recommend this place through word of mouth, everyone says that this is one of the authentic and anti-mainstream Warung Nasi Padang.

Unlike Nasi Padang in general, here they use potato chips and eggplant balado instead of jackfruit.
Try not to oversleep when you eat here, because the mainstay dishes: Beef Rendang and Spiced Fried Skin can sometimes be used up in less than 2 hours.

Where other Padang RMs try to suit the tongue of Solo residents who quite like sweets, here instead it emphasizes the savory, medok taste and the spicy blend of the red and green chili sauce.

The typical rendang is not too wet, the spices seep into the meat and are quite soft. I recommend this very limited spice fried skin not to be used as a snack, the seasoning which is quite strong and quite salty will be just right if eaten with the rames rice.

""you"" is really comforting."
485,ChIJj27j13EWei4RgvKQEeA1E5E,Anda Masakan Padang,Avagail Natasha,5,"RM. Your Padang is my favorite since childhood. When I returned to Solo again and tried it, the taste didn't change. Still delicious and authentic padang. Complete menu, lots of choices. What I like the most is the vegetable rice, complete with eggplant balado and cassava leaves. The most favorite is the balado snapper tail. Food is not salty. It's really balanced. Make a portion of the meal wrapped in take home/takeaway or eat on the spot, both are filling. The white rice is also delicious. It's also available on ShopeeFood and other food ordering applications. If you want Nasi Padang to go to Solo, this is what I recommend!"
486,ChIJj27j13EWei4RgvKQEeA1E5E,Anda Masakan Padang,Nashruddin Irsyad,5,"Stopped by here because it was close to the office, turned out to be a regular, by far the best Padang stall that I have tasted, there is beef jerky which is rarely found in Padang stalls around it, the spices are very strong and the place is quite comfortable, the price is a bit expensive, but very comparable with taste."
487,ChIJFYKA_9YVei4ReJdOZSKkfXA,Rumah Makan Restu Bundo Masakan Padang,jansen cisya,5,Padang stalls are still padang stalls...warungs that understand all situations...the food is delicious...
488,ChIJFYKA_9YVei4ReJdOZSKkfXA,Rumah Makan Restu Bundo Masakan Padang,miztiazs,4,"Pretty good and cheap. The place is clean, the side dishes served are also quite a lot. Opens at 9am."
489,ChIJFYKA_9YVei4ReJdOZSKkfXA,Rumah Makan Restu Bundo Masakan Padang,nina lashwaty,5,"Well even though the place is small, but the food is delicious. Not sweet. Complete side dish. The price is cheap. The green chili sauce is also delicious."
490,ChIJFYKA_9YVei4ReJdOZSKkfXA,Rumah Makan Restu Bundo Masakan Padang,Ummu Amaroh,4,"The taste is suitable for Javanese tongue, not too spicy and the portion feels just right."
491,ChIJFYKA_9YVei4ReJdOZSKkfXA,Rumah Makan Restu Bundo Masakan Padang,henny magdalena,2,where is it? How come you can't find it? Omah begalon is that??
492,ChIJ1elrb54Wei4RItBYY8K9Ba4,"WM. Masakan Padang "" Bundo Aini """,Irawan Afu,5,Not bad to get an order from WM. Padang Aini's cuisine but in the form of Grab Express.
493,ChIJ1elrb54Wei4RItBYY8K9Ba4,"WM. Masakan Padang "" Bundo Aini """,Ruzbih Bahtiar,5,"The best Padang cuisine in the dr. Moewardi! The catfish head gule is delicious, highly recommended!"
494,ChIJ1elrb54Wei4RItBYY8K9Ba4,"WM. Masakan Padang "" Bundo Aini """,Dick Indra,4,"For those who like Padang cuisine, just try it... it's pretty good"
495,ChIJ1elrb54Wei4RItBYY8K9Ba4,"WM. Masakan Padang "" Bundo Aini """,agoes soeranto,5,"friendly service
affordable prices
doesn't disappoint...
really great 👍"
496,ChIJ1elrb54Wei4RItBYY8K9Ba4,"WM. Masakan Padang "" Bundo Aini """,Ahmad Azka,4,"All according to taste, please try, great"
497,ChIJpQhz69gVei4R0TFKxX2fDnw,Rumah Makan Padang Rancak Sari,Muhamad Nuhi Ni'mal Abdu,5,Ok
498,ChIJpQhz69gVei4R0TFKxX2fDnw,Rumah Makan Padang Rancak Sari,Lihat Saya,5,ok
499,ChIJpQhz69gVei4R0TFKxX2fDnw,Rumah Makan Padang Rancak Sari,Yuli Rahmadi,5,Ok
500,ChIJpQhz69gVei4R0TFKxX2fDnw,Rumah Makan Padang Rancak Sari,Joko Triwibowo,5,Good
501,ChIJpQhz69gVei4R0TFKxX2fDnw,Rumah Makan Padang Rancak Sari,farid usman,5,Padang restaurant with friendly prices
502,ChIJEXUhIwAXei4RtmLgZukdmqY,Embun Pagi Restaurant,litya tya,5,Delicious and inexpensive place to whom looking for padang's food. They sell Tunjang for only 18k.
503,ChIJEXUhIwAXei4RtmLgZukdmqY,Embun Pagi Restaurant,Eko Setyono,5,Good
504,ChIJEXUhIwAXei4RtmLgZukdmqY,Embun Pagi Restaurant,Rano Suyanto,5,Ok
505,ChIJEXUhIwAXei4RtmLgZukdmqY,Embun Pagi Restaurant,dimas hananta,5,just like another RM. Padang
506,ChIJEXUhIwAXei4RtmLgZukdmqY,Embun Pagi Restaurant,Lailatus Sa'adah,5,This is a good place to cover your hungry stomach
507,ChIJnWZyzQkWei4RJpzayhF2C68,Rumah Makan Padang Family Saiyo,SANDHI PRADITAMA,5,"Best, let the photos do the talking"
508,ChIJnWZyzQkWei4RJpzayhF2C68,Rumah Makan Padang Family Saiyo,Murdianto Utomo,5,"Great taste, legendary recipe..."
509,ChIJnWZyzQkWei4RJpzayhF2C68,Rumah Makan Padang Family Saiyo,ladiesman22,5,"Tasty, cheap, good seasoning"
510,ChIJnWZyzQkWei4RJpzayhF2C68,Rumah Makan Padang Family Saiyo,hendra dwi,5,"Great, special menu"
511,ChIJnWZyzQkWei4RJpzayhF2C68,Rumah Makan Padang Family Saiyo,Nana Kristiyanto,5,"Delicious cooking, cheap again"
512,ChIJU0aEySYUei4RxqxJDqiMOzM,Warung Padang Pak Rizal,AKMAL ALFIQRI,5,Cook good at a cheap price joss
513,ChIJU0aEySYUei4RxqxJDqiMOzM,Warung Padang Pak Rizal,abednego yoga pratama,5,The food is delicious
514,ChIJU0aEySYUei4RxqxJDqiMOzM,Warung Padang Pak Rizal,indra kurniawan,5,If
515,ChIJU0aEySYUei4RxqxJDqiMOzM,Warung Padang Pak Rizal,Figo Saputra,5,Cheap
516,ChIJU0aEySYUei4RxqxJDqiMOzM,Warung Padang Pak Rizal,Harga Shohib,1,
517,ChIJ43mRLdwXei4RuWMB9fo2H5E,Masakan padang alida,Makcik Tjaniago,5,
518,ChIJbz6wkCoUei4RITYAD9tL1gA,Rumah Makan Minang Saiyo,F.P. Pramesti,5,"Delicious and affordable nasi Padang. I paid Rp 31K for two portions of nasi rames rendang ayam.
The taste is nice. But the rendang sauce is limited. You need to ask to the lady..and pay more for additional sauce/spices.

Worth for money👍"
519,ChIJbz6wkCoUei4RITYAD9tL1gA,Rumah Makan Minang Saiyo,abdul khaliq dwi panji,4,excellent
520,ChIJbz6wkCoUei4RITYAD9tL1gA,Rumah Makan Minang Saiyo,DIAH AYU KUMALASARI,1,"I subscribe here almost every day but to be honest today I was excited and disappointed to buy catfish rice, only one spoonful of vegetables didn't arrive, usually a lot of rice uses a seuprit mold. btw the one serving is different, it's like young mothers aged 25-30 even though usually mothers and mothers are a bit old or mas are given complete chili sauce. What is this, just one small spoonful of chili sauce didn't arrive and honestly, I regret it because this is the first time I ate it, I'm still not full. Samsek"
521,ChIJbz6wkCoUei4RITYAD9tL1gA,Rumah Makan Minang Saiyo,AB,2,"I really like it, the first one is grilled chicken breast, cassava leaves, jackfruit vegetables, chili sauce, the taste is really good, the seasoning is really good, I just moved from Jakarta to Solo, from several Padang rms in Solo that I have tried, my choice went to Minang Saiyo's rm , because the taste is almost the same, the taste is delicious, the same as in Jakarta, BUT these 3 months the taste has changed, the spice smell is still strong, but the taste is bland, the grilled chicken only has flour, no more choices, the jackfruit is also not available, so what I have is You can only get it, grilled chicken with flour, cassava leaves, and green chili sauce, only 1 spoon of the broth is given, it's not like the first time I bought it, there are 3-4 kinds of sauce and seasonings which are taro and poured over rice so it tastes right it's really great... many say maybe it's not the time yet...? complete set at 12 - 1 o'clock...hopefully we can go back to how it used to be, for the taste, and the presentation of the spices and the broth which is not stingy...because I've been hoping to find rm padang that suits my tongue in the city of Solo, sorry for the 2 stars already, da, later when it's back like it used to be again I'll give it 10 stars then..."
